	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ANKLE1	33.9528595984301	0.505950467377094	0.615924208080875	0.82144923147859	0.411390430835792	0.602537144360969
SERINC1	2806.91234429128	0.284519683670143	0.346380801034753	0.821407199302588	0.411414364162513	0.602537144360969
GLS	453.50753581098	-0.303927189235965	0.370040519506036	-0.82133488959986	0.411455539594687	0.602537144360969
ALG2	269.350378946553	-0.407471901731107	0.496200362394546	-0.821184208259631	0.41154135017401	0.602537144360969
TNFRSF19	536.358182114426	-0.537653956971737	0.654753622882428	-0.82115461172222	0.411558206169728	0.602537144360969
FBXO17	156.136001525968	-0.417035261892183	0.507881822086078	-0.821126576610378	0.411574173270899	0.602537144360969
NOL8	360.027403595327	0.274871605758613	0.334750765582508	0.821123157942007	0.411576120362425	0.602537144360969
ZFP2	33.0845028020972	-0.592529063127798	0.721704604142577	-0.821013278461419	0.411638704776574	0.602537144360969
KAT7	1080.96446818171	-0.264603532517958	0.322303141157781	-0.820977206636727	0.411659251554451	0.602537144360969
KIAA0825	1658.85234003422	-0.683425764595982	0.83256889724536	-0.820863915115214	0.411723787198791	0.602540086461247
C16orf87	247.06250876618	0.296587283960153	0.361331197180636	0.820818369059572	0.411749733850766	0.602540086461247
DDRGK1	440.755785640639	-0.258691458710978	0.315240939873139	-0.82061504706553	0.411865574043135	0.60264485809878
ANAPC16	2875.21894505081	-0.196105074045081	0.239009589466082	-0.820490401590811	0.411936598818563	0.602684040011563
PPFIA4	1723.46634660856	-0.688761912946469	0.840040209020203	-0.819915410656139	0.41226433092111	0.603098748950321
RP2	105.419181580265	0.324757226411861	0.39625121995576	0.819574073357095	0.412458958729519	0.603318672342652
C2CD4C	13.2538251988683	-0.689853775575155	0.841951800440215	-0.819350674485718	0.412586368469238	0.603440236757166
USF2	3225.8706629607	-0.278035940502893	0.339389079626928	-0.81922476942547	0.41265818542453	0.603480474948199
PTPMT1	431.46347208203	0.269738843211709	0.329321154338585	0.819075360504727	0.412743418725503	0.603540322754704
FUNDC1	310.083837560016	0.38787091144953	0.473659701262692	0.818880961195422	0.412854333307324	0.603637706524158
NUP54	249.452377001343	0.274513069010824	0.335357259695135	0.818569036675627	0.413032338828719	0.603789911626694
PARP3	286.141549501313	-0.325949890778839	0.398220280310433	-0.818516552006704	0.413062294647853	0.603789911626694
ISOC1	1641.43761246376	0.476922463516398	0.582703175416931	0.818465530370852	0.413091416669052	0.603789911626694
ZSWIM1	236.323449403213	-0.465735063957283	0.569197511408498	-0.818231026352885	0.413225282015327	0.60392076891961
AGPAT4	98.6060418403501	-0.35041957799507	0.428316738931388	-0.818131877986686	0.413281888048893	0.603938697255013
SPDL1	98.3030330388079	0.364007043521163	0.445169623588243	0.817681675104249	0.413538976765986	0.604249560451566
VAMP8	68.6261882353944	-0.382209552754698	0.467559947554276	-0.817455718253817	0.413668045284356	0.604347197813533
IMPDH1	364.977519694897	-0.589826865269819	0.721635182984167	-0.817347711388899	0.413729748167279	0.604347197813533
AK2	2175.70441298648	-0.232354437203318	0.284290510309011	-0.817313377610668	0.413749363738394	0.604347197813533
PEX11B	310.701221986388	-0.293229762519789	0.358798798092085	-0.817254026710903	0.413783273387344	0.604347197813533
CD59	5944.73453686301	-0.254897163989396	0.312048165302364	-0.816851987392425	0.414013018554996	0.604617918488003
NUP107	349.153691526036	-0.282911780373997	0.346490055274781	-0.816507648825984	0.414209850651082	0.604652223368623
MRPL57	783.309374898998	-0.250891522245452	0.307288107243534	-0.816470004309713	0.414231372506263	0.604652223368623
SLC29A3	47.6535534285531	0.63200095094052	0.77406679176337	0.81646823977655	0.414232381328847	0.604652223368623
TET2	343.911239091575	0.540921348826486	0.662621842386037	0.81633492019925	0.414308607279165	0.604652223368623
SEPTIN9	1675.27005336199	-0.210790032990801	0.258228665606439	-0.816292151360385	0.414333062275068	0.604652223368623
KCNE4	82.2882029105202	-0.643323146953346	0.78810742824917	-0.816288647833873	0.414335065610836	0.604652223368623
AVEN	278.367103109492	-0.4445922990752	0.544686558330516	-0.816235121420826	0.414365673021221	0.604652223368623
FAM32A	848.606559788472	-0.251864181089374	0.308585340450517	-0.816189715045007	0.414391638289854	0.604652223368623
ZBED6	355.556931495324	0.593808835031409	0.727878355818925	0.815807792997668	0.414610075408209	0.604906152220995
NUB1	783.365860589564	0.248110199379732	0.304264582796391	0.815442261138108	0.41481920204697	0.60496393546835
MAP10	68.9221250691588	0.384372414570786	0.471367352671779	0.815441316400271	0.414819742627415	0.60496393546835
SPEN	970.625234952153	-0.283440515871461	0.347591645038385	-0.815441107165163	0.414819862352121	0.60496393546835
TEAD4	186.410851079348	-0.689995588444173	0.846175935798835	-0.815428044278735	0.414827336999809	0.60496393546835
C1orf162	120.468475319011	0.483380735263868	0.592965705929478	0.815191722607576	0.41496257516814	0.605096374731317
GIMAP4	680.509789439266	0.432854788385158	0.531095851987115	0.815021971581243	0.415059733494018	0.605173263746738
CDH2	6150.96741115855	0.332736180828399	0.408539926245699	0.814452050956431	0.41538603034095	0.605584193436164
DNAJC18	300.283474931026	-0.290515763683231	0.356841487580438	-0.814131130472166	0.415569833726303	0.605787318620075
FAM222B	338.070766458384	0.309085063683241	0.379872217720934	0.813655353733462	0.415842417569235	0.606119804142381
PKP2	4492.80466740708	0.466540337752719	0.573455055858506	0.813560422890112	0.415896818344831	0.606134235253043
EZR	3093.64233795933	-0.27398694219153	0.336919710415893	-0.813211378619912	0.416096876699379	0.606360924095672
SOCS4	252.606893588265	0.33137534302211	0.407648877470858	0.81289404027808	0.416278811761313	0.606445952928075
MSRB1	560.564710737564	-0.309846298244672	0.38117740801443	-0.812866375944668	0.416294674383121	0.606445952928075
TMEM269	32.6168565450023	0.656366453957892	0.807477625812544	0.812860236588484	0.416298194714584	0.606445952928075
SPTBN2	46.9808619986975	0.56394027783796	0.693825025736152	0.812798986660386	0.416333316630969	0.606445952928075
BMX	63.5333618584791	0.566070354651008	0.696628387421527	0.812585827497266	0.416455559928851	0.606559151175244
PINX1	127.146443584785	-0.460821852276277	0.567318777437311	-0.812280274518496	0.416630826502871	0.606685062689948
CPS1	15.676576841004	-0.708786232192475	0.87267062743886	-0.812203607989697	0.416674809599109	0.606685062689948
UBAP2	549.550744660698	-0.255648150443828	0.314775331212067	-0.812160690799482	0.416699432111822	0.606685062689948
SETD2	939.105788655386	-0.260850089816848	0.321229817769112	-0.812035730768733	0.416771129249595	0.606685062689948
MGAT5	2213.13843035829	-0.304515337298689	0.37500911430779	-0.812021163434329	0.416779487885131	0.606685062689948
RNF123	760.007072702863	-0.283712047051563	0.349412286319898	-0.81196929289377	0.416809251644705	0.606685062689948
HOOK3	500.784254538383	-0.263500883318824	0.324602391700981	-0.811765070300398	0.416926448498197	0.606762736580235
MCU	295.184734055893	0.253423428275952	0.312205067987753	0.811721058563639	0.416951707979664	0.606762736580235
EYA1	243.554053664738	0.62446748921952	0.769760723677104	0.811248833581005	0.41722278697266	0.607092359935328
MRPS35	1001.63434980151	0.293465640582984	0.361871071259396	0.810967396652225	0.417384394193326	0.607260870295394
PHLDB3	71.5919673287197	-0.365678636512496	0.45095855948109	-0.810891885350344	0.417427760705952	0.607260870295394
PLPBP	766.273871529026	0.283215733763779	0.349361190673659	0.81066741619945	0.417556690124401	0.607383562172626
METTL2A	296.84242013239	0.245714884042733	0.303217355039968	0.810358905776831	0.417733929014031	0.607478093688593
TTC19	685.624824058171	0.212912285695443	0.262750796063572	0.810320230747957	0.417756150900549	0.607478093688593
CRNKL1	397.499375696159	0.312596835762764	0.385798006421826	0.810260370866134	0.417790546546657	0.607478093688593
CWF19L1	242.772037935909	-0.279154952128258	0.344532046115267	-0.810243793794624	0.417800072070681	0.607478093688593
BAMBI	361.475274678812	-0.277978376328404	0.343315560061157	-0.809687671245911	0.418119705587746	0.607877949600884
TMEM241	40.632180014704	0.423809917468798	0.52355148751153	0.809490427547424	0.418233106727811	0.607977923878283
MCM9	104.71714287028	-0.346052046487482	0.42771630749025	-0.809069096565532	0.418475402816009	0.608265229085141
SDR42E1	36.9718922524626	-0.704294272425472	0.870906979417998	-0.80869058242722	0.418693146535732	0.608516789261973
OR2L2	67.4540701341428	0.385671751829376	0.477046539565001	0.808457288425263	0.418827384249437	0.608633365809669
BTD	178.300024128305	-0.39787793806475	0.49218204752185	-0.808395877232981	0.418862724550315	0.608633365809669
ADSL	1271.21898611693	-0.281079933002823	0.347977800078765	-0.807752485759724	0.419233082534256	0.609106540501238
CADM1	931.838710205125	0.289354377009933	0.358322749839536	0.807524437506442	0.419364401070752	0.609210160017975
HLA-A	7123.41594527531	-0.278516984357966	0.344924080286532	-0.807473297099461	0.419393852910106	0.609210160017975
NIPSNAP3B	577.896398135797	-0.325592186909708	0.403270748761869	-0.807378635592462	0.419448371827312	0.609224383947518
PODXL2	31.3859019234264	0.651519987681732	0.807113977688104	0.807221787371277	0.419538715449544	0.609290632598171
SUCLG1	3948.12330579245	0.277438167459559	0.34375272984826	0.807086441413937	0.419616683092936	0.609300562435326
GFAP	113.617219348312	-0.365990688971354	0.453489369483955	-0.807054616049392	0.419635017708376	0.609300562435326
VMAC	67.7209632144314	0.359144223356147	0.44514298810616	0.806806426142102	0.419778016248581	0.609443227384558
ENPP2	125.223416724184	0.597983881530689	0.741595981795799	0.80634725134655	0.420042652567415	0.609762439584436
FBXO48	77.3284891700946	0.361758577475108	0.448769753661843	0.80611176337811	0.420178409423124	0.609894513507287
PDE8A	425.796094985848	-0.331005978510726	0.410926107220006	-0.805512165557076	0.420524188931624	0.610287365302836
HYAL3	21.9588990979893	0.647759049938762	0.804183058816858	0.805487062723962	0.420538669020807	0.610287365302836
GRIPAP1	542.401052485346	-0.277016468547265	0.344151286956612	-0.804926435106396	0.420862132621463	0.610624194156588
ZBTB24	110.085494363833	0.357380796191825	0.44400321900417	0.804905867559641	0.420874002192568	0.610624194156588
MRPS31	434.810058422662	-0.223599112887014	0.277837589123543	-0.804783519725939	0.420944613425652	0.610624194156588
RPL35A	7354.77840780738	-0.23348410763319	0.290123809802414	-0.804774030067378	0.420950090531559	0.610624194156588
METTL22	397.243398121721	-0.362273312256082	0.450223695851822	-0.804651811075073	0.42102063488645	0.610661491618393
SRSF9	485.92960496673	-0.322306398177073	0.400663304673266	-0.804432036619646	0.421147505352158	0.610780469591327
TRMT9B	397.564835350939	-0.365303161346925	0.454354566560957	-0.804004599561817	0.421394318641572	0.611073354010098
TOX	28.3647588351673	0.85753490763945	1.06706952295311	0.803635460664479	0.421607537323276	0.611317464964908
COG5	1281.09423977132	0.378267379010901	0.470985935969821	0.803139436068296	0.421894146192768	0.611667926055528
HMG20B	627.5563473901	-0.309902958515142	0.38600247620371	-0.80285225515391	0.422060134917538	0.611843454418027
SAT1	854.96921461893	-0.223995479469839	0.27906311680957	-0.80266959686647	0.422165730149697	0.611931404742899
TMEM141	832.69325042037	-0.233089971325107	0.290425524847455	-0.802580873177512	0.422217027132477	0.611940639132951
APP	7639.44088004563	0.210432610483416	0.262272651466527	0.802342940854713	0.42235460944378	0.612074915973372
TBC1D30	18.1899926259778	-0.885183008385207	1.10373984929127	-0.801985186050495	0.422561527510183	0.612309634703851
GSTM4	526.81162528852	-0.285280224466314	0.356019548787527	-0.801304943612997	0.422955129608339	0.612814787830569
PTPN23	571.675734052506	-0.36058354963487	0.450418987820689	-0.800551396333268	0.423391397914447	0.613381645500179
TMEM121B	52.3013654139765	-0.707404252341891	0.884195475796154	-0.800054141540279	0.423679429152394	0.613694143754499
NRGN	115.268651445241	0.346129038012434	0.432648616880389	0.80002344745303	0.423697212236055	0.613694143754499
CARD16	64.7544113454787	0.440669972187006	0.550905805474278	0.799900759454932	0.42376829774442	0.613724959096405
DCUN1D5	337.854791503974	0.258691092966301	0.32343210910765	0.799831203154289	0.423808601810497	0.613724959096405
NYNRIN	367.417006823696	-0.259073673733085	0.324155770888771	-0.799225856824195	0.424159461517141	0.614145515712024
DYNC1H1	4927.55251005293	-0.279781670059655	0.350106806043366	-0.799132336847517	0.424213680988853	0.614145515712024
LTBP1	3817.53016327698	0.294784900743492	0.368926445301507	0.799034345457608	0.424270497170363	0.614145515712024
ZNF84	514.627454467352	0.278072296157086	0.348017107650131	0.799019042582923	0.424279370299548	0.614145515712024
NGFR	400.214668735176	-0.596169220054188	0.746232236910951	-0.798905743501577	0.424345068350177	0.61417534544658
CCDC92	1305.59861840645	-0.262672201998095	0.329019152581272	-0.798349275224065	0.424667830559757	0.614577190826014
FYCO1	3329.07808905898	0.328776917073098	0.411918377687305	0.798160351375918	0.424777442606865	0.614670513730809
FAR1	574.201828745482	0.208803944251898	0.26168771951589	0.797912659555349	0.42492117638547	0.614714281884675
ERCC2	320.451955278887	-0.276066573756349	0.34600082995363	-0.797878357093382	0.424941084096693	0.614714281884675
MYL6B	726.515411872843	-0.27650752407374	0.346560799673148	-0.797861513288644	0.42495085973446	0.614714281884675
LYST	259.273496334948	0.258341064510316	0.32381797905856	0.797797161421962	0.424988208832537	0.614714281884675
BRWD1	692.307622432436	0.276472919146029	0.346678074421185	0.797491792948338	0.425165467390765	0.614905376017159
ELP1	704.762353857031	-0.33098697170052	0.41515193239928	-0.797267086744974	0.425295931145563	0.615028758693461
CEBPA	54.1959979579025	0.609877378005356	0.765076830824689	0.797145271472879	0.425366666501734	0.615065749938442
ZNF461	98.520621884502	0.309331213754673	0.388164404634707	0.796907727914354	0.42550462239732	0.61516908334144
RABGAP1	1103.7192855501	0.272796614728338	0.342368696367862	0.796791931103505	0.42557188207044	0.61516908334144
C22orf39	950.327584428401	-0.283874996508814	0.356273766239635	-0.796788939879104	0.425573619581998	0.61516908334144
BLTP2	1615.95240990915	-0.288535856256027	0.362243295267129	-0.796525042770638	0.425726925708912	0.615283155072271
DOK4	267.203639937217	-0.472849502700724	0.59366093582475	-0.796497586697047	0.425742877656278	0.615283155072271
SLC16A12	200.65683850912	-0.278354620105723	0.349640169594399	-0.796117392428419	0.425963805951199	0.61552520611743
TOR1A	301.46156236195	-0.296493308621662	0.372453839206619	-0.796053839190479	0.426000742828648	0.61552520611743
ZNF75D	176.117229412598	-0.314440776041392	0.395115096341989	-0.795820708832724	0.426136253222789	0.615655696345737
PUS10	55.6755024896735	0.382821565464473	0.481351814552671	0.795305125878119	0.426436032564602	0.616007390519408
DBT	1044.1921836903	0.399506729551179	0.502368429004694	0.795246489399608	0.426470133807945	0.616007390519408
TMEM64	241.797002520851	0.298245652398774	0.37512557735555	0.795055497151803	0.426581220281112	0.616037313782113
LRRC40	217.628909765844	0.324916484457771	0.408671526118981	0.795055352995585	0.426581304132802	0.616037313782113
IFT88	155.524892335107	-0.301955470874538	0.379977774261513	-0.794666139253508	0.426807734054455	0.616257056011131
NMT1	1321.89703134848	-0.303934552333929	0.382481647170453	-0.794638264560917	0.426823953190589	0.616257056011131
COX7A2L	1706.9155484158	0.230852697062268	0.290640177177851	0.794290380992309	0.427026402537438	0.616484009428982
MKRN1	1602.43128444857	-0.206774345224199	0.260451516753445	-0.793907241553677	0.427249433626934	0.616740624780888
TMCO1	706.803857778296	0.218070840392761	0.274742924790977	0.79372686506365	0.427354456920345	0.616826857869241
TM7SF3	438.212879828218	-0.280260641540711	0.35313088442698	-0.793645228724431	0.427401994206422	0.616830108400686
TBC1D14	933.899591637911	-0.242210152081328	0.305314141835102	-0.793314553415424	0.427594579748852	0.617042670914198
LIMS3	23.9828236068841	-0.771075429897216	0.972160465436852	-0.793156538772356	0.427686625434559	0.617110119178403
PCOLCE	794.428450863047	0.346492282654227	0.437153085385857	0.79261085930205	0.42800457987876	0.617503482949751
MFGE8	6095.40736478321	-0.339774939567849	0.428898759752332	-0.792203129158156	0.42824224431953	0.61778093728832
KDM5A	527.097140021307	0.339908064596037	0.429130126263067	0.792086231642628	0.428310397625358	0.617813822519857
MMUT	825.13347354793	0.358943787669733	0.453233791960904	0.791961663133661	0.428383030200738	0.617853161199095
RPS20	11085.8240487694	0.241591089698047	0.305127882272671	0.791769955267984	0.4284948239442	0.617929447302656
TCEANC	69.4890175181646	-0.351307367912441	0.443729373302826	-0.791715376643975	0.428526654373459	0.617929447302656
NACC2	711.20667993628	-0.447150329925325	0.564960824631072	-0.791471391343499	0.428668964203608	0.618069224242335
ZC3HAV1L	42.4133456217919	0.486632261022497	0.615094205855613	0.791150780465535	0.428856009384746	0.618219330667362
MAP1B	1306.17529304571	0.358320390164606	0.452918056326075	0.791137348489007	0.428863846668813	0.618219330667362
NAP1L1	5717.59573053894	0.238603617404678	0.301676930181532	0.790924308534632	0.428988162268155	0.618333096111591
WBP2	2517.08910388828	-0.261834889919036	0.331142400642182	-0.790701792978676	0.429118029549927	0.618355756757139
CLUAP1	285.687480775741	0.240180330629019	0.303775656852309	0.790650354007106	0.42914805425087	0.618355756757139
UNC93B1	101.549019362754	-0.351309650892917	0.444369060815071	-0.79058080742286	0.429188650227097	0.618355756757139
HNRNPUL1	3455.98427227187	0.242903219028612	0.307256235805485	0.790555864201848	0.42920321071545	0.618355756757139
TRO	136.331794344963	-0.490595870039175	0.620652835260163	-0.79045134762581	0.429264224898911	0.618355756757139
SPAG4	14.8449092338629	-0.728725343196995	0.921934490271632	-0.790430720280666	0.429276267226746	0.618355756757139
ARL5B	329.702486770736	0.384555025164566	0.486570353379527	0.79033796961446	0.429330417868518	0.618368364363655
ACAD8	632.641139284656	-0.340433586488848	0.430867930567174	-0.790111220486327	0.429462817576135	0.618489304252668
CDK5	104.049981405349	-0.368757323089943	0.466758589149659	-0.79003864452017	0.429505199979883	0.618489304252668
MEX3A	29.9462065997271	0.520938287226166	0.660081096973318	0.789203462445499	0.42999309862358	0.619126426675664
CDK17	359.030190974475	0.228741698247132	0.289895805436701	0.789047975021764	0.430083967159252	0.619191810239527
TMEM70	237.848391560443	-0.285298201257432	0.361620851415079	-0.788942894584244	0.430145383619264	0.619214782316424
SOX11	109.182945422591	0.459822701890445	0.583136998800472	0.788532888217198	0.43038506910864	0.619494349184062
ING3	153.860518607707	0.323969363674198	0.410960019887773	0.788323311261932	0.430507615567316	0.619605265389097
SF3B4	642.956498995052	0.28833570383596	0.365804409333866	0.788223696813886	0.43056587047281	0.619623636736412
SCCPDH	650.057504678837	-0.235952443391104	0.299463030113384	-0.787918439554178	0.430744414556319	0.619780131085333
PARP2	413.377397783177	0.253257106872181	0.321440324333308	0.78788219056665	0.430765619336675	0.619780131085333
BRAP	303.526759705125	0.282632640881089	0.35901407540175	0.787246685425391	0.431137472833016	0.620249632177706
KDM2B	260.640345612368	-0.281388468414292	0.357520318863992	-0.787055877854421	0.431249156504672	0.620344784111325
C11orf24	832.832634653848	0.382370584360257	0.485915848412368	0.786907003773545	0.431336307274629	0.620356054056613
FZD4	1514.96854567907	-0.361026349029338	0.458803356601851	-0.786886895735238	0.431348079287144	0.620356054056613
MRPL3	994.276913910099	0.336693846395638	0.427985371935035	0.786694752844836	0.431460576456747	0.620452334450734
PRPSAP2	261.888912481839	-0.339964351796277	0.432255464784516	-0.786489424640943	0.431580812252956	0.620554215446059
SPATA6	109.831871261631	0.371675389599609	0.47261800826984	0.786418170903471	0.431622541453341	0.620554215446059
MIA3	877.406876352903	0.259496317872093	0.330068837797101	0.786188479966745	0.431757074092326	0.620580239374975
NGLY1	464.161622031982	0.248806206895209	0.316481209965468	0.786164230484196	0.431771278712776	0.620580239374975
LIPT1	81.7039440643311	0.364272005508976	0.463445062306111	0.786009033511659	0.431862194862596	0.620580239374975
F5	64.8814938549254	0.742279160233338	0.944375594429833	0.785999939654825	0.431867522491247	0.620580239374975
CLDN11	59.8840503884681	0.415475304747394	0.528595634829395	0.785998365047961	0.431868444977269	0.620580239374975
ETAA1	180.803881894392	0.259505454299556	0.330201996856291	0.785899106517205	0.431926598055153	0.620598332500974
PRIMPOL	144.111285319685	0.338110069720546	0.430326531658177	0.785705841602901	0.43203984012555	0.620695566116456
PTGS1	70.9322441639466	0.651993560748556	0.829927890080524	0.785602663244991	0.432100303721609	0.620716962348875
RDH11	405.090747655908	0.260694297997135	0.331885943510519	0.785493640494818	0.432164197518112	0.62074328107078
ADRB2	127.662974017959	-0.492884812192139	0.62764483187652	-0.785292552666325	0.432282061263706	0.620847106334135
ORC3	456.105524104581	0.256636080570761	0.326973860643255	0.78488255931493	0.432522428607627	0.621126831846546
MB21D2	113.159958395002	0.283483871879275	0.361312903291607	0.784593822409055	0.43269175320125	0.621304487703376
STARD3NL	365.234849675361	0.227844346093923	0.290519015293885	0.784266550894916	0.432883722111207	0.621498927751216
PHOSPHO1	14.3360686874521	0.858219037868002	1.09441002109963	0.784184191776393	0.432932039577202	0.621498927751216
ARSL	20.681736878333	-0.654143921750948	0.834229310327557	-0.784129631568688	0.432964050027993	0.621498927751216
SMARCC1	925.327886619891	0.248414466155114	0.317036290099338	0.783552148169783	0.433302943246186	0.621919851417945
NTMT2	40.1709429906274	-0.617056959115489	0.787784581685159	-0.783281335356343	0.433461921211143	0.622082481173426
SDE2	252.139013910666	0.262110462388663	0.334779423137746	0.782934805048685	0.433665397565517	0.622308931757259
LHPP	149.18490760711	0.373749096415733	0.477432311665455	0.782831591586171	0.43372601332346	0.622313310262898
RASGRF2	191.109175872228	0.358555311003215	0.458057242896132	0.782774023474006	0.433759824362085	0.622313310262898
KDM7A	470.923219236508	0.260112605350503	0.332704420354689	0.781812892877113	0.434324542876077	0.622996684945643
FLT4	300.669569925742	-0.343516406989996	0.439412185316217	-0.781763497848355	0.434353576715977	0.622996684945643
MALL	312.346729388519	0.336669447481888	0.430672373525319	0.781729844257343	0.434373358558752	0.622996684945643
TPO	20.5178864587296	-0.611146957382137	0.782180741052891	-0.781337260438647	0.434604160827237	0.623262084083785
ELOVL7	13.5212251477054	0.699951468153399	0.896102825660388	0.781106194635159	0.434740038835651	0.623391311609686
ACTN1	1553.55884439586	0.370060007472329	0.473826964051698	0.781002423981832	0.43480106904261	0.623413195939935
ACVR1	313.986513118146	0.259550842573781	0.332429611565675	0.78076932241791	0.434938180140163	0.62354414816221
KLF2	1135.85021887233	-0.44518931660866	0.570266904660288	-0.780668337879194	0.434997587321941	0.623563685214919
MTERF4	284.921388468828	0.306230796885406	0.392586667602083	0.780033613356922	0.435371090270815	0.624033423190442
NKD1	41.7079637613758	0.380177619943891	0.48756083871504	0.779754216819063	0.43553555949112	0.62416519678946
CALM3	7089.89652725351	0.378501980406236	0.485432116655907	0.77972175185626	0.435554672599943	0.62416519678946
MRPL10	1006.91945378805	-0.212262668883005	0.272363918179881	-0.77933476027767	0.435782543542197	0.624426049399144
LY6G5C	23.4624372693067	0.665513348427722	0.854231707501608	0.779078255446832	0.435933618293103	0.62457681863578
CDH11	258.635369719017	0.405635410090907	0.520795648265666	0.778876343229324	0.436052560636497	0.624681523814654
CDK20	42.9813006559591	-0.451950562238393	0.580457687686784	-0.778610692606187	0.436209078463092	0.624840031311997
C7orf50	1230.98968299845	-0.206391506591764	0.265227723677966	-0.778167167932868	0.43647046947447	0.625148713429207
UBR5	1066.90318928007	0.189536704121224	0.243594097741611	0.77808414029092	0.436519411794786	0.625153076233495
SF3B1	4054.35652536761	-0.249511115570244	0.320933015194888	-0.777455430750018	0.436890119943578	0.625578163038253
ISOC2	766.083570266922	-0.345199031305035	0.444028744411874	-0.777424965499156	0.436908087877755	0.625578163038253
FUNDC2	3100.86566150808	-0.212812019921466	0.273793582539301	-0.777271760527543	0.436998452253561	0.625593175981571
PDP2	106.34776248768	0.371392682704595	0.477828224855848	0.777251454362364	0.437010430178742	0.625593175981571
SUFU	232.222673708247	-0.242220441438151	0.311715705770514	-0.777055621369539	0.437125955190045	0.625692794834343
TTLL1	138.14218676935	-0.397476300614551	0.51173407871813	-0.776724312772388	0.437321439455737	0.625906832702174
DNAJC2	400.904922446198	0.264664126293925	0.340934800223142	0.776289560703987	0.437578035501958	0.626208281316681
PTPN9	454.237697495524	-0.222992198322116	0.287490159977779	-0.775651585220697	0.437954733323139	0.626681523541809
TOMM6	1245.83082137029	-0.283131315011298	0.365134433669681	-0.775416638101661	0.438093506743074	0.626814249511283
NKG7	31.6114133550234	-0.506172357798715	0.652889707515371	-0.775280038836879	0.438174201829694	0.626863859166292
PELI1	226.390126995474	0.307407749607038	0.396574714401685	0.775157211096592	0.438246768779196	0.626901831289796
FBXO45	244.618327122948	-0.235695842638012	0.304431786295382	-0.774215614953305	0.438803295715912	0.627632016270758
SLC35B3	185.582783316616	-0.386843799114817	0.499712211996738	-0.774133170708549	0.438852043410006	0.627635834028528
RBM4B	207.60774235713	-0.285711000570914	0.369239882204366	-0.773781528867402	0.439059997392351	0.627867320155509
TSHZ1	419.471143961618	-0.283618384917036	0.366818395198965	-0.773184738358606	0.439413056931083	0.62830624065277
TEDC1	36.0428836551065	-0.422840281452242	0.547142892257829	-0.772815086215151	0.439631823796969	0.628553067276007
PLD5	13.2536583076545	-0.768739353547148	0.994885693505574	-0.772691132825945	0.439705195662915	0.628591988887969
KAZALD1	224.586615833281	-0.655874952031238	0.849430375591523	-0.772135034109773	0.440034454270064	0.628996673482269
C1QTNF4	24.4376012177374	-0.786820949775605	1.01926691425022	-0.771947895860423	0.440145288125263	0.629089083898658
NTRK2	30.4963811517043	0.555230364055445	0.719398334664631	0.771798233748041	0.440233938016176	0.629149771243137
ZNF30	75.8760238401117	0.305652408603023	0.396067117533293	0.771718719056071	0.440281041401965	0.62915107689217
KIFAP3	774.014607824278	-0.37086907308489	0.480640383056633	-0.77161446719551	0.440342803117904	0.629173326473196
MRPS6	688.168641092848	-0.262162957074535	0.339828055572856	-0.771457661530035	0.44043570853329	0.629240065652605
KY	179.555184753111	-1.87335296831127	2.42881205949162	-0.771304210628544	0.440526637173789	0.629303966957963
SMN1	461.177134607768	0.212701768137975	0.275949023266476	0.770800945841997	0.440824926542134	0.629664044088759
GAB1	1363.94647233514	0.297366189511183	0.385852249347937	0.77067372294372	0.440900350976097	0.629705744012311
FLOT1	4892.67537757289	-0.238578946020481	0.309800239917874	-0.770105749704153	0.44123716562411	0.630120720587754
DUSP3	5674.4020724308	0.195141601796443	0.253455035449356	0.769925921773351	0.441343836365493	0.63020698135385
DMXL2	214.525790723877	0.396323134359986	0.515188797428173	0.769277469421762	0.441728609454576	0.630660464778541
PMP2	39.9003263257805	-0.61074305687442	0.79400591634938	-0.769192073130196	0.44177929548082	0.630660464778541
KCNQ4	71.7055078334731	-0.857259602149851	1.11468607009084	-0.7690592222795	0.441858154255601	0.630660464778541
IK	1870.15107978994	0.246129590386066	0.320060993177993	0.769008394125641	0.44188832740871	0.630660464778541
DBNDD1	22.9910732338669	0.569354033173301	0.740384300037716	0.768997982729102	0.441894508078975	0.630660464778541
MOB3C	358.087358604583	-0.282457950722818	0.36734246963649	-0.768922665006115	0.441939221519064	0.630660464778541
MTUS1	3182.57046229315	-0.33483270837517	0.435515305845055	-0.768819611805548	0.442000404716412	0.630681700465352
SLC11A1	34.7676854109571	-0.824752301266399	1.07316283982149	-0.768524841396475	0.442175438136723	0.630800623716723
ZNF587B	259.495659695635	-0.435661627590174	0.566902063697005	-0.768495398921364	0.44219292313214	0.630800623716723
NPNT	1203.91537656901	-0.479075162576913	0.623434314610592	-0.768445289823599	0.442222682319285	0.630800623716723
PPP2R2A	552.310407926177	-0.227686998539057	0.296386538842113	-0.768209647538506	0.44236264278722	0.630934194492641
PPCDC	91.469956759551	-0.324065744555226	0.421977573072084	-0.767969117875058	0.442505532260765	0.631029039510722
SUGP2	1567.06557842717	-0.190821114528913	0.248483841654581	-0.767941743246932	0.44252179615347	0.631029039510722
GTPBP3	190.935578555028	-0.308432857185423	0.401829051254901	-0.767572320174948	0.442741312288729	0.631275977670341
